"filename", "language", "JSON", "JSON with Comments", "TypeScript", "JavaScript", "Properties", "SCSS", "HTML", "Docker", "CSS", "comment", "blank", "total"
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\models\login_user.interface.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\models\transfer_group_data.interface.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\models\user.interface.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\ngrx_store\login_state\index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\ngrx_store\login_state\login.actions.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 11, 26
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\ngrx_store\login_state\login.effects.ts", "TypeScript", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 10, 133
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\ngrx_store\login_state\login.state.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 8, 89
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\services\sharedDataService.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\shared\sharedData.module.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\app\socket-io-endpoint\socket.service.ts", "TypeScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 9, 67
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\assets\themes\bootstrap4-dark-purple\theme.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 6243, 2, 221, 6466
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\assets\themes\bootstrap4-light-purple\theme.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 6243, 2, 221, 6466
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\environments\environment.production.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\environments\environment.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\index.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\main.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\styles.scss", "SCSS", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 2, 13
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\test-setup.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 1, 9
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\src\typing.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\tsconfig.app.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\tsconfig.editor.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\tsconfig.json", "JSON with Comments", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\dando\Desktop\צבא\פרויקטים בצבא\chat-group\apps\group-chat\webpack.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 19
"Total", "-", 461, 81, 4100, 27, 24, 10, 262, 21, 12486, 142, 1022, 18636
